"";"ID";"AT";"ARG";"SIL";"AD";"fit.m1";"fit.m2";"res.m1";"res.m2"
"759";"ZARC_759";75;17;8;0,85;0,745329337091347;0,683087894413523;0,104670662908653;0,166912105586477
"760";"ZARC_760";68;17;15;0,81;0,870304209269775;0,805737368987384;-0,0603042092697747;0,00426263101261581
"761";"ZARC_761";42;17;41;0,67;1,41396295813535;1,36115131815875;-0,743962958135349;-0,691151318158746
"762";"ZARC_762";59;17;24;0,63;1,04432320034242;0,980166143996245;-0,414323200342416;-0,350166143996245
"763";"ZARC_763";77;17;6;0,6;0,711289357324344;0,650125230415374;-0,111289357324344;-0,0501252304153744
"764";"ZARC_764";24;17;59;2,2;1,86369566103172;1,8372036526445;0,336304338968278;0,362796347355505
"765";"ZARC_765";35;16;49;2,29;1,60881613410651;1,57079848423255;0,681183865893486;0,719201515767451
"766";"ZARC_766";35;16;49;2,25;1,60881613410651;1,57079848423255;0,641183865893486;0,679201515767451
"767";"ZARC_767";82;16;2;0,53;0,619758870203075;0,563207562164163;-0,089758870203075;-0,0332075621641634
"768";"ZARC_768";83;16;1;0,35;0,602670542042448;0,547342936045548;-0,252670542042448;-0,197342936045548
"769";"ZARC_769";83;16;1;0,24;0,602670542042448;0,547342936045549;-0,362670542042448;-0,307342936045549
"770";"ZARC_770";43;16;41;1,36;1,41475557935059;1,36512635403725;-0,0547555793505935;-0,00512635403724726
"771";"ZARC_771";77;16;7;1,32;0,707672663138578;0,64616726814664;0,612327336861422;0,67383273185336
"772";"ZARC_772";42;16;42;1,32;1,43843631319753;1,39012834287937;-0,118436313197531;-0,0701283428793711
"773";"ZARC_773";48;16;36;1,14;1,29882406224827;1,24324333775672;-0,158824062248271;-0,103243337756719
"774";"ZARC_774";78;16;6;1,07;0,689760284267162;0,629091669589089;0,380239715732838;0,440908330410911
"775";"ZARC_775";44;16;40;1;1,39123965564581;1,3403309081424;-0,391239655645814;-0,340330908142397
"776";"ZARC_776";41;16;43;0,99;1,46228185718663;1,41533539571176;-0,472281857186627;-0,425335395711755
"777";"ZARC_777";40;16;44;0,98;1,48629221131788;1,44074601140622;-0,50629221131788;-0,460746011406218
"778";"ZARC_778";75;16;9;0,9;0,743991851307883;0,681040864996845;0,156008148692117;0,218959135003155
"779";"ZARC_779";65;16;19;0,9;0,935476400683876;0,869702685919299;-0,0354764006838759;0,0302973140807014
"780";"ZARC_780";45;16;39;0,89;1,36788854208319;1,31574346163527;-0,477888542083191;-0,42574346163527
"781";"ZARC_781";79;16;5;0,89;0,672012715537903;0,612257495950874;0,217987284462097;0,277742504049126
"782";"ZARC_782";49;16;35;0,88;1,27613218925428;1,21950199061168;-0,39613218925428;-0,339501990611678
"783";"ZARC_783";80;16;4;0,81;0,654429956950803;0,595665169815812;0,155570043049197;0,214334830184188
"784";"ZARC_784";81;16;3;0,78;0,63701200850586;0,579315076224906;0,14298799149414;0,200684923775094
"785";"ZARC_785";60;16;24;0,75;1,03739905570279;0,97280902992767;-0,287399055702788;-0,22280902992767
"786";"ZARC_786";46;16;38;0,6;1,34470223866273;1,29136544809129;-0,744702238662727;-0,691365448091294
"787";"ZARC_787";80;16;4;0,59;0,654429956950803;0,595665169815812;-0,0644299569508028;-0,00566516981581222
"788";"ZARC_788";53;16;31;0,52;1,18701279869989;1,12669893101562;-0,667012798699892;-0,606698931015623
"789";"ZARC_789";66;16;18;0,49;0,915586300106567;0,849775944153566;-0,425586300106567;-0,359775944153566
"790";"ZARC_790";30;15;55;2,13;1,76437566662234;1,74240438485469;0,365624333377657;0,387595615145314
"791";"ZARC_791";56;15;29;2,47;1,13924611995328;1,07789065772302;1,33075388004672;1,39210934227698
"792";"ZARC_792";15;15;70;2;2,16942540779147;2,17275944227545;-0,169425407791468;-0,172759442275445
"793";"ZARC_793";45;15;40;1,28;1,39181232518196;1,34404865607693;-0,111812325181962;-0,0640486560769304
"794";"ZARC_794";46;15;39;1,25;1,36812984107629;1,31887245691422;-0,118129841076292;-0,0688724569142212
"795";"ZARC_795";78;15;7;1,24;0,686525101058304;0,625693516147224;0,553474898941696;0,614306483852776
"796";"ZARC_796";51;15;34;1,23;1,25188318052986;1,1958677102004;-0,0218831805298583;0,0341322897995977
"797";"ZARC_797";42;15;43;1,22;1,46372608149174;1,42067994344047;-0,243726081491739;-0,200679943440468
"798";"ZARC_798";62;15;23;1,1;1,00884631922161;0,943379608391495;0,0911536807783874;0,156620391608505
"799";"ZARC_799";44;15;41;1,03;1,41563919328643;1,36941044036523;-0,385639193286427;-0,339410440365233
"800";"ZARC_800";68;15;17;1;0,88364434244654;0,817024099857552;0,11635565755346;0,182975900142448
"801";"ZARC_801";60;15;25;0,98;1,05173538347033;0,987333185057222;-0,0717353834703258;-0,00733318505722247
"802";"ZARC_802";47;15;38;0,98;1,34459174096942;1,29388451368063;-0,364591740969417;-0,313884513680632
"803";"ZARC_803";41;15;44;0,95;1,48798610159259;1,44658218493606;-0,537986101592586;-0,496582184936065
"804";"ZARC_804";50;15;35;0,89;1,27484374464156;1,22007649852557;-0,384843744641556;-0,330076498525571
"805";"ZARC_805";48;15;37;0,87;1,32119802486134;1,26908746884592;-0,451198024861335;-0,399087468845918
"806";"ZARC_806";73;15;12;0,78;0,783279921767492;0,718268851274198;-0,0032799217674919;0,0617311487258015
"807";"ZARC_807";53;15;32;0,76;1,20639520430285;1,14805613809364;-0,446395204302846;-0,388056138093643
"808";"ZARC_808";75;15;10;0,7;0,744144841487434;0,680485953010096;-0,0441448414874337;0,0195140469899038
"809";"ZARC_809";79;15;6;0,5;0,66760728891285;0,607937039872986;-0,16760728891285;-0,107937039872986
"810";"ZARC_810";80;15;5;0,41;0,64883386076619;0,590436671242444;-0,23883386076619;-0,180436671242444
"811";"ZARC_811";44;15;41;2,28;1,41563919328643;1,36941044036523;0,864360806713574;0,910589559634768
"812";"ZARC_812";38;14;48;1,84;1,5891922904275;1,56004784147435;0,250807709572497;0,279952158525649
"813";"ZARC_813";85;14;1;0,56;0,546971381278597;0,498814390559924;0,0130286187214028;0,0611856094400763
"814";"ZARC_814";76;14;10;2,4;0,72534880464542;0,661941555554013;1,67465119535458;1,73805844444599
"815";"ZARC_815";23;14;63;2,39;1,97945638761218;1,97852320070931;0,410543612387824;0,411476799290691
"816";"ZARC_816";16;14;70;2;2,17112438783322;2,17985016273634;-0,171124387833216;-0,179850162736343
"817";"ZARC_817";42;14;44;1,58;1,48983226301797;1,4528578182617;0,0901677369820296;0,127142181738297
"818";"ZARC_818";50;14;36;1,5;1,2970621852596;1,24584146745871;0,202937814740402;0,254158532541292
"819";"ZARC_819";46;14;40;1,17;1,39245556129534;1,34803631357888;-0,222455561295335;-0,178036313578881
"820";"ZARC_820";45;14;41;1,15;1,41661379994285;1,37400540018026;-0,266613799942848;-0,22400540018026
"821";"ZARC_821";72;14;14;1,13;0,807850563716326;0,741419972190723;0,322149436283674;0,388580027809277
"822";"ZARC_822";84;14;2;0,95;0,566295263564298;0,51582975172613;0,383704736435702;0,43417024827387
"823";"ZARC_823";40;14;46;0,95;1,53926436101187;1,50617317140387;-0,589264361011874;-0,55617317140387
"824";"ZARC_824";79;14;7;0,94;0,664774042824265;0,605100791913543;0,275225957175734;0,334899208086457
"825";"ZARC_825";83;14;3;0,92;0,585743103705429;0,533127406639964;0,334256896294571;0,386872593360036
"826";"ZARC_826";80;14;6;0,9;0,64483037126141;0,586694247308722;0,25516962873859;0,313305752691278
"827";"ZARC_827";52;14;34;0,77;1,25010924437432;1,19580762063895;-0,480109244374315;-0,425807620638954
"828";"ZARC_828";77;14;9;0,76;0,70503325951627;0,642726819249603;0,0549667404837297;0,117273180750397
"829";"ZARC_829";44;14;42;0,76;1,44089599644579;1,40013469868668;-0,680895996445791;-0,640134698686683
"830";"ZARC_830";81;14;5;0,75;0,625010657553985;0,568561723522623;0,124989342446015;0,181438276477377
"831";"ZARC_831";48;14;38;0,75;1,3445109575666;1,29659471418662;-0,594510957566604;-0,546594714186618
"832";"ZARC_832";47;14;39;0,68;1,36842128050325;1,32223143097209;-0,688421280503254;-0,642231430972086
"833";"ZARC_833";73;14;13;0,39;0,787039187165453;0,721162682796582;-0,397039187165453;-0,331162682796582
"834";"ZARC_834";18;13;69;2,47;2,1459942637692;2,16036831727914;0,324005736230797;0,309631682720859
"835";"ZARC_835";86;13;1;0,58;0,518032721375753;0,474767531098247;0,061967278624247;0,105232468901753
"836";"ZARC_836";46;13;41;2,13;1,41767939931986;1,37891318770741;0,712320600680143;0,751086812292594
"837";"ZARC_837";73;13;14;1,67;0,792248076239701;0,725567249450148;0,877751923760299;0,944432750549853
"838";"ZARC_838";49;13;38;1,52;1,34445988845429;1,29949680759336;0,17554011154571;0,220503192406639
"839";"ZARC_839";48;13;39;1,48;1,36876286036408;1,32582148835576;0,111237139635922;0,154178511644237
"840";"ZARC_840";50;13;37;1,46;1,32026044825657;1,2733266219888;0,13973955174343;0,1866733780112
"841";"ZARC_841";52;13;35;1,34;1,27217216299733;1,22147067901212;0,0678278370026668;0,11852932098788
"842";"ZARC_842";45;13;42;1,32;1,44229296636585;1,40566955295657;-0,122292966365847;-0,0856695529565714
"843";"ZARC_843";43;13;44;1,29;1,49183069559403;1,45957645994921;-0,201830695594033;-0,16957645994921
"844";"ZARC_844";54;13;33;1,27;1,22449800458637;1,17029517621989;0,0455019954136327;0,0997048237801088
"845";"ZARC_845";46;13;41;1,24;1,41767939931986;1,37891318770741;-0,177679399319857;-0,138913187707406
"846";"ZARC_846";47;13;40;1,23;1,39316936398593;1,35229538548158;-0,163169363985933;-0,122295385481579
"847";"ZARC_847";42;13;45;1,19;1,51675485777623;1,4867161781017;-0,326754857776227;-0,296716178101696
"848";"ZARC_848";68;13;19;1,03;0,90237444746119;0,834459756500414;0,12762555253881;0,195540243499586
"849";"ZARC_849";51;13;36;1,01;1,29616453977092;1,24731617619192;-0,286164539770918;-0,237316176191919
"850";"ZARC_850";79;13;8;0,87;0,663512977272149;0,603735537862231;0,206487022727851;0,266264462137769
"851";"ZARC_851";71;13;16;0,71;0,835988029592094;0,768352054419957;-0,125988029592094;-0,0583520544199572
"852";"ZARC_852";75;13;12;0,7;0,74892224973558;0,683849409438982;-0,0489222497355796;0,0161505905610179
"853";"ZARC_853";86;13;1;0,62;0,518032721375753;0,474767531098247;0,101967278624247;0,145232468901753
"854";"ZARC_854";80;13;7;0,41;0,642419488436461;0,58442000643478;-0,232419488436461;-0,17442000643478
"855";"ZARC_855";43;13;44;1,63;1,49183069559403;1,45957645994921;0,138169304405967;0,17042354005079
"856";"ZARC_856";45;13;42;1,91;1,44229296636585;1,40566955295657;0,467707033634153;0,504330447043429
"857";"ZARC_857";33;12;55;2,25;1,77591369042318;1,77573004990532;0,47408630957682;0,474269950094684
"858";"ZARC_858";33;12;55;2,25;1,77591369042318;1,77573004990532;0,47408630957682;0,474269950094684
"859";"ZARC_859";85;12;3;0,55;0,531733395996121;0,487195132826305;0,0182666040038789;0,0628048671736947
"860";"ZARC_860";40;12;48;2,13;1,59533875448706;1,57821712805444;0,53466124551294;0,551782871945556
"861";"ZARC_861";84;12;4;0,58;0,553540748117757;0,505829362967041;0,0264592518822433;0,0741706370329595
"862";"ZARC_862";80;12;8;0,47;0,641601212291343;0,583603066463984;-0,171601212291343;-0,113603066463984
"863";"ZARC_863";83;12;5;0,25;0,575431205808097;0,524791294985223;-0,325431205808097;-0,274791294985223
"864";"ZARC_864";51;12;37;1,63;1,31980559217489;1,27567755859017;0,310194407825111;0,354322441409831
"865";"ZARC_865";32;12;56;1,6;1,80204253211744;1,80408802553422;-0,202042532117443;-0,204088025534217
"866";"ZARC_866";54;12;34;1,42;1,24640540121436;1,19583075244326;0,173594598785638;0,224169247556744
"867";"ZARC_867";21;12;67;1,4;2,09494475828883;2,11547318901289;-0,694944758288827;-0,715473189012886
"868";"ZARC_868";48;12;40;1,23;1,39395373325376;1,35682747818907;-0,163953733253756;-0,126827478189067
"869";"ZARC_869";50;12;38;1,04;1,34443853363247;1,30259160524959;-0,304438533632474;-0,262591605249586
"870";"ZARC_870";77;12;11;0,83;0,708519168892929;0,645213850287343;0,121480831107071;0,184786149712657
"871";"ZARC_871";85;12;3;0,77;0,531733395996121;0,487195132826305;0,238266604003879;0,282804867173695
"872";"ZARC_872";84;12;4;0,72;0,553540748117757;0,505829362967041;0,166459251882243;0,214170637032959
"873";"ZARC_873";82;12;6;0,67;0,597404769067141;0,544076972144085;0,0725952309328589;0,125923027855915
"874";"ZARC_874";87;12;1;0,66;0,488368008458963;0,450924909260585;0,171631991541037;0,209075090739415
"875";"ZARC_875";85;12;3;0,57;0,531733395996121;0,487195132826305;0,038266604003879;0,0828048671736947
"876";"ZARC_876";85;12;3;0,56;0,531733395996121;0,487195132826305;0,028266604003879;0,0728048671736947
"877";"ZARC_877";80;12;8;0,56;0,641601212291343;0,583603066463984;-0,0816012122913431;-0,0236030664639839
"878";"ZARC_878";87;12;1;0,56;0,488368008458963;0,450924909260585;0,0716319915410371;0,109075090739415
"879";"ZARC_879";85;12;3;0,55;0,531733395996121;0,487195132826305;0,0182666040038789;0,0628048671736947
"880";"ZARC_880";82;12;6;0,54;0,597404769067141;0,544076972144085;-0,0574047690671411;-0,00407697214408531
"881";"ZARC_881";87;12;1;0,47;0,488368008458963;0,450924909260585;-0,018368008458963;0,0190750907394153
"882";"ZARC_882";87;12;1;0,45;0,488368008458963;0,450924909260585;-0,038368008458963;-0,000924909260584694
"883";"ZARC_883";87;12;1;0,44;0,488368008458963;0,450924909260585;-0,0483680084589631;-0,0109249092605847
"884";"ZARC_884";87;12;1;0,44;0,488368008458963;0,450924909260585;-0,0483680084589631;-0,0109249092605847
"885";"ZARC_885";87;12;1;0,44;0,488368008458963;0,450924909260585;-0,0483680084589631;-0,0109249092605847
"886";"ZARC_886";81;12;7;0,43;0,61946143789489;0,563682303243389;-0,18946143789489;-0,133682303243389
"887";"ZARC_887";85;12;3;0,33;0,531733395996121;0,487195132826305;-0,201733395996121;-0,157195132826305
"888";"ZARC_888";81;12;7;0,18;0,61946143789489;0,563682303243389;-0,43946143789489;-0,383682303243389
"889";"ZARC_889";81;12;7;0,15;0,61946143789489;0,563682303243389;-0,46946143789489;-0,413682303243389
"890";"ZARC_890";81;12;7;0,13;0,61946143789489;0,563682303243389;-0,48946143789489;-0,433682303243389
"891";"ZARC_891";82;12;6;0,13;0,597404769067141;0,544076972144085;-0,467404769067141;-0,414076972144085
"892";"ZARC_892";82;12;6;0,07;0,597404769067141;0,544076972144086;-0,527404769067141;-0,474076972144086
"893";"ZARC_893";44;12;44;1,47;1,49398139932077;1,46674190609681;-0,0239813993207726;0,00325809390318721
"894";"ZARC_894";75;11;14;1,42;0,759661561835785;0,693234908741047;0,660338438164215;0,726765091258953
"895";"ZARC_895";78;11;11;0,93;0,689101912153925;0,626884768678043;0,240898087846075;0,303115231321957
"896";"ZARC_896";82;11;7;0,68;0,595899891199554;0,542919010018194;0,0841001088004465;0,137080989981806
"897";"ZARC_897";86;11;3;0,64;0,503700741050638;0,464424748184738;0,136299258949362;0,175575251815262
"898";"ZARC_898";77;11;12;0,45;0,712559115955871;0,648689832933058;-0,262559115955871;-0,198689832933058
"899";"ZARC_899";49;11;40;1,92;1,3948086690988;1,3616343001147;0,525191330901197;0,558365699885296
"900";"ZARC_900";44;10;46;2,32;1,55049586427076;1,5406300078407;0,769504135729241;0,779369992159298
"901";"ZARC_901";80;10;10;0,2;0,644742480040603;0,586332403683102;-0,444742480040603;-0,386332403683102
"902";"ZARC_902";18;10;72;1,6;2,23870723148877;2,28036403460749;-0,638707231488771;-0,680364034607488
"903";"ZARC_903";16;10;74;1,6;2,29282965932399;2,33332488803326;-0,692829659323993;-0,733324888033257
"904";"ZARC_904";56;10;34;0,92;1,24249359692259;1,19604497752144;-0,322493596922588;-0,276044977521437
"905";"ZARC_905";77;10;13;0,85;0,718130391268554;0,653672427558339;0,131869608731446;0,196327572441661
"906";"ZARC_906";87;10;3;0,58;0,474982885377936;0,441837959084649;0,105017114622064;0,138162040915351
"907";"ZARC_907";85;10;5;0,58;0,523274360300238;0,481230908343422;0,0567256396997617;0,0987690916565784
"908";"ZARC_908";85;10;5;0,53;0,523274360300238;0,481230908343422;0,00672563969976165;0,0487690916565784
"909";"ZARC_909";81;10;9;0,51;0,620364349528575;0,564580827213317;-0,110364349528575;-0,0545808272133171
"910";"ZARC_910";87;10;3;0,5;0,474982885377936;0,441837959084649;0,0250171146220638;0,058162040915351
"911";"ZARC_911";87;10;3;0,5;0,474982885377936;0,441837959084649;0,0250171146220638;0,058162040915351
"912";"ZARC_912";89;10;1;0,49;0,426860423583545;0,404028463860468;0,0631395764164553;0,0859715361395321
"913";"ZARC_913";87;10;3;0,49;0,474982885377936;0,441837959084649;0,0150171146220638;0,0481620409153511
"914";"ZARC_914";87;10;3;0,49;0,474982885377936;0,441837959084649;0,0150171146220638;0,0481620409153511
"915";"ZARC_915";89;10;1;0,48;0,426860423583545;0,404028463860468;0,0531395764164553;0,0759715361395321
"916";"ZARC_916";89;10;1;0,48;0,426860423583545;0,404028463860468;0,0531395764164553;0,0759715361395321
"917";"ZARC_917";89;10;1;0,47;0,426860423583545;0,404028463860468;0,0431395764164553;0,0659715361395321
"918";"ZARC_918";85;10;5;0,46;0,523274360300238;0,481230908343422;-0,0632743603002384;-0,0212309083434217
"919";"ZARC_919";87;10;3;0,45;0,474982885377936;0,441837959084649;-0,0249828853779362;0,00816204091535111
"920";"ZARC_920";89;10;1;0,43;0,426860423583545;0,404028463860468;0,00313957641645526;0,0259715361395321
"921";"ZARC_921";89;10;1;0,42;0,426860423583545;0,404028463860468;-0,00686042358354466;0,0159715361395322
"922";"ZARC_922";89;10;1;0,39;0,426860423583545;0,404028463860468;-0,0368604235835447;-0,0140284638604677
"923";"ZARC_923";88;10;2;0,38;0,450900527839752;0,422732563317739;-0,0709005278397516;-0,0427325633177387
"924";"ZARC_924";87;10;3;0,29;0,474982885377936;0,441837959084649;-0,184982885377936;-0,151837959084649
"925";"ZARC_925";89;10;1;0,29;0,426860423583545;0,404028463860468;-0,136860423583545;-0,114028463860468
"926";"ZARC_926";89;10;1;0,26;0,426860423583545;0,404028463860468;-0,166860423583545;-0,144028463860468
"927";"ZARC_927";15;9;76;1,6;2,35085474432283;2,39882126730786;-0,750854744322833;-0,798821267307856
"928";"ZARC_928";75;9;16;0,85;0,77636277778805;0,708800261620335;0,07363722221195;0,141199738379665
"929";"ZARC_929";79;9;12;0,78;0,674190520428366;0,61295962095614;0,105809479571634;0,16704037904386
"930";"ZARC_930";80;9;11;0,63;0,64870202393498;0,589891742907393;-0,0187020239349805;0,0401082570926067
"931";"ZARC_931";71;9;20;0,6;0,878884269365564;0,809917655694614;-0,278884269365564;-0,209917655694614
"932";"ZARC_932";90;8;2;0,33;0,388969398753983;0,377682714602426;-0,0589693987539829;-0,0476827146024265
"933";"ZARC_933";90;8;2;0,47;0,388969398753983;0,377682714602426;0,081030601246017;0,0923172853975735
"934";"ZARC_934";16;8;76;1,8;2,35539429609685;2,41455611278594;-0,555394296096846;-0,614556112785941
"935";"ZARC_935";74;8;18;0,68;0,813492287734361;0,744863026638324;-0,133492287734361;-0,0648630266383238
"936";"ZARC_936";64;8;28;0,65;1,07900122272973;1,02017144820213;-0,429001222729725;-0,370171448202126
"937";"ZARC_937";78;8;14;0,61;0,707327941603243;0,643433187857131;-0,0973279416032426;-0,0334331878571308
"938";"ZARC_938";80;8;12;0,59;0,654254174509189;0,59493455282582;-0,0642541745091895;-0,00493455282581956
"939";"ZARC_939";76;8;16;0,56;0,7604073126783;0,693437274045789;-0,2004073126783;-0,133437274045789
"940";"ZARC_940";66;8;26;0,53;1,02588822776864;0,962998433462255;-0,495888227768644;-0,432998433462255
"941";"ZARC_941";90;8;2;0,52;0,388969398753983;0,377682714602426;0,131030601246017;0,142317285397574
"942";"ZARC_942";86;8;6;0,51;0,495066497113054;0,45925285108945;0,0149335028869461;0,0507471489105499
"943";"ZARC_943";88;8;4;0,49;0,442015145943016;0,417536269823924;0,0479848540569836;0,0724637301760765
"944";"ZARC_944";88;8;4;0,48;0,442015145943016;0,417536269823924;0,0379848540569836;0,0624637301760765
"945";"ZARC_945";88;8;4;0,43;0,442015145943016;0,417536269823924;-0,0120151459430165;0,0124637301760764
"946";"ZARC_946";85;8;7;0,42;0,521594274190949;0,480790567033892;-0,101594274190949;-0,0607905670338924
"947";"ZARC_947";90;8;2;0,38;0,388969398753983;0,377682714602426;-0,00896939875398287;0,00231728539757353
"948";"ZARC_948";90;8;2;0,37;0,388969398753983;0,377682714602426;-0,0189693987539831;-0,00768271460242648
"949";"ZARC_949";88;8;4;0,36;0,442015145943016;0,417536269823924;-0,0820151459430165;-0,0575362698239237
"950";"ZARC_950";88;8;4;0,36;0,442015145943016;0,417536269823924;-0,0820151459430165;-0,0575362698239237
"951";"ZARC_951";81;8;11;0,36;0,627719392455039;0,571274981963034;-0,267719392455039;-0,211274981963034
"952";"ZARC_952";88;8;4;0,33;0,442015145943016;0,417536269823924;-0,112015145943016;-0,0875362698239237
"953";"ZARC_953";89;8;3;0,31;0,415491571850874;0,397372940795326;-0,105491571850874;-0,0873729407953263
"954";"ZARC_954";88;8;4;0,31;0,442015145943016;0,417536269823924;-0,132015145943016;-0,107536269823924
"955";"ZARC_955";90;8;2;0,3;0,388969398753983;0,377682714602426;-0,0889693987539829;-0,0776827146024265
"956";"ZARC_956";88;8;4;0,26;0,442015145943016;0,417536269823924;-0,182015145943016;-0,157536269823923
"957";"ZARC_957";89;8;3;0,25;0,415491571850874;0,397372940795326;-0,165491571850874;-0,147372940795326
"958";"ZARC_958";89;8;3;0,18;0,415491571850874;0,397372940795326;-0,235491571850874;-0,217372940795326
"959";"ZARC_959";91;8;1;0,13;0,362448626652343;0,3584724961955;-0,232448626652343;-0,2284724961955
"960";"ZARC_960";90;8;2;0,05;0,388969398753983;0,377682714602426;-0,338969398753983;-0,327682714602426
"961";"ZARC_961";85;7;8;0,58;0,523296337231277;0,482634096380041;0,0567036627687233;0,0973659036199589
"962";"ZARC_962";86;7;7;0,51;0,495618742880549;0,460240087480443;0,0143812571194509;0,0497599125195575
"963";"ZARC_963";87;7;6;0,49;0,467922123381709;0,438327935097027;0,0220778766182911;0,0516720649029725
"964";"ZARC_964";32;6;62;1,8;1,99700857001695;2,08117999862964;-0,197008570016954;-0,281179998629638
"965";"ZARC_965";80;6;14;0,67;0,670136295697102;0,60957405627614;-0,000136295697102308;0,0604259437238605
"966";"ZARC_966";89;6;5;0,49;0,411228487998611;0,395877752709493;0,0787715120013892;0,0941222472905065
"967";"ZARC_967";89;6;5;0,49;0,411228487998611;0,395877752709493;0,0787715120013892;0,0941222472905065
"968";"ZARC_968";89;6;5;0,46;0,411228487998611;0,395877752709493;0,0487715120013892;0,0641222472905065
"969";"ZARC_969";89;6;5;0,46;0,411228487998611;0,395877752709493;0,0487715120013892;0,0641222472905065
"970";"ZARC_970";89;6;5;0,44;0,411228487998611;0,395877752709493;0,0287715120013892;0,0441222472905065
"971";"ZARC_971";75;6;19;0,44;0,812593171439059;0,744335185494779;-0,372593171439059;-0,304335185494779
"972";"ZARC_972";92;6;2;0,38;0,324215762185884;0,334067775010389;0,0557842378141159;0,0459322249896106
"973";"ZARC_973";94;6;0;0,36;0,266010021853354;0,295698821396976;0,0939899781466456;0,0643011786030244
"974";"ZARC_974";92;6;2;0,36;0,324215762185884;0,334067775010389;0,0357842378141158;0,0259322249896106
"975";"ZARC_975";93;6;1;0,35;0,295132617665357;0,314594315216026;0,054867382334643;0,0354056847839737
"976";"ZARC_976";91;6;3;0,35;0,353259455414935;0,354111654239962;-0,00325945541493534;-0,00411165423996157
"977";"ZARC_977";92;6;2;0,31;0,324215762185884;0,334067775010389;-0,0142157621858842;-0,0240677750103894
"978";"ZARC_978";92;6;2;0,31;0,324215762185884;0,334067775010389;-0,0142157621858842;-0,0240677750103894
"979";"ZARC_979";93;6;1;0,3;0,295132617665357;0,314594315216026;0,004867382334643;-0,0145943152160264
"980";"ZARC_980";93;6;1;0,27;0,295132617665357;0,314594315216026;-0,025132617665357;-0,0445943152160264
"981";"ZARC_981";92;6;2;0,27;0,324215762185884;0,334067775010389;-0,0542157621858842;-0,0640677750103893
"982";"ZARC_982";93;6;1;0,26;0,295132617665357;0,314594315216026;-0,035132617665357;-0,0545943152160264
"983";"ZARC_983";93;6;1;0,25;0,295132617665357;0,314594315216026;-0,0451326176653571;-0,0645943152160264
"984";"ZARC_984";92;6;2;0,25;0,324215762185884;0,334067775010389;-0,0742157621858842;-0,0840677750103894
"985";"ZARC_985";93;6;1;0,24;0,295132617665357;0,314594315216026;-0,0551326176653571;-0,0745943152160264
"986";"ZARC_986";92;6;2;0,22;0,324215762185884;0,334067775010389;-0,104215762185884;-0,114067775010389
"987";"ZARC_987";92;6;2;0,21;0,324215762185884;0,334067775010389;-0,114215762185884;-0,124067775010389
"988";"ZARC_988";92;6;2;0,19;0,324215762185884;0,334067775010389;-0,134215762185884;-0,144067775010389
"989";"ZARC_989";85;6;9;0,14;0,526693137668253;0,485864414940954;-0,386693137668253;-0,345864414940954
"990";"ZARC_990";35;5;60;1,94;1,95123846939723;2,04435597721983;-0,0112384693972252;-0,104355977219833
"991";"ZARC_991";31;5;64;1,7;2,05832800994623;2,16256250673667;-0,358328009946235;-0,462562506736673
"992";"ZARC_992";80;5;15;0,9;0,680466266310806;0,619240459173402;0,219533733689194;0,280759540826598
"993";"ZARC_993";81;5;14;0,59;0,650849703018698;0,59250251286352;-0,0608497030186986;-0,00250251286352021
"994";"ZARC_994";89;5;6;0,47;0,411761609027632;0,397048707742246;0,0582383909723682;0,072951292257754
"995";"ZARC_995";89;5;6;0,45;0,411761609027632;0,397048707742246;0,0382383909723682;0,052951292257754
"996";"ZARC_996";92;5;3;0,33;0,321115596106137;0,333027537927175;0,00888440389386285;-0,00302753792717497
"997";"ZARC_997";81;4;15;0,56;0,661785872186308;0,602692456803595;-0,101785872186308;-0,0426924568035951
"998";"ZARC_998";83;4;13;0,42;0,600339018615634;0,54855261812233;-0,180339018615634;-0,12855261812233
"999";"ZARC_999";87;4;9;0,41;0,476481668535857;0,446845145710693;-0,0664816685358572;-0,0368451457106933
"1000";"ZARC_1000";92;4;4;0,39;0,319853150426582;0,333175259482228;0,070146849573418;0,0568247405177724
"1001";"ZARC_1001";95;4;1;0,36;0,224912396622588;0,272717225257723;0,135087603377412;0,0872827747422767
"1002";"ZARC_1002";91;4;5;0,33;0,351339461204842;0,354646336991523;-0,0213394612048417;-0,0246463369915228
"1003";"ZARC_1003";92;4;4;0,33;0,319853150426582;0,333175259482228;0,0101468495734181;-0,00317525948222763
"1004";"ZARC_1004";95;4;1;0,31;0,224912396622588;0,272717225257723;0,0850876033774121;0,0372827747422769
"1005";"ZARC_1005";90;4;6;0,27;0,382745468404899;0,376760147314668;-0,112745468404899;-0,106760147314668
"1006";"ZARC_1006";94;4;2;0,26;0,256639618135455;0,292201568527312;0,003360381864545;-0,0322015685273115
"1007";"ZARC_1007";88;4;8;0,24;0,445316572070407;0,422871493633314;-0,205316572070407;-0,182871493633314
"1008";"ZARC_1008";95;4;1;0,23;0,224912396622588;0,272717225257723;0,00508760337741204;-0,0427172252577233
"1009";"ZARC_1009";92;4;4;0,08;0,319853150426582;0,333175259482228;-0,239853150426582;-0,253175259482228
"1010";"ZARC_1010";96;3;1;0,35;0,188713206580284;0,252625273673306;0,161286793419716;0,0973747263266945
"1011";"ZARC_1011";86;3;11;0,7;0,514979361350647;0,477945866360197;0,185020638649353;0,222054133639803
"1012";"ZARC_1012";80;3;17;0,69;0,705904027577709;0,643496060515607;-0,0159040275777086;0,0465039394843926
