"AT";"SIL";"ARG";"ADm2_mm_cm";"ClasseAD_m2";"LI_ICm2";"LS_ICm2"
25;27;48;1,12013710714704;"AD 4 (1,10)";1,07213952132037;1,16949015003591
24;28;48;1,13192684572521;"AD 4 (1,10)";1,0836462482264;1,18156447050779
23;29;48;1,14473702744693;"AD 4 (1,10)";1,0962581174398;1,19456855223201
22;30;48;1,15858824501184;"AD 4 (1,10)";1,10998057728597;1,2085391135067
21;31;48;1,17350271809005;"AD 4 (1,10)";1,12481317986017;1,22352244857274
20;32;48;1,18950431836348;"AD 4 (1,10)";1,14074856090634;1,23957550825416
19;33;48;1,20661859621753;"AD 4 (1,10)";1,15777131607821;1,25676708892174
18;34;48;1,22487280907208;"AD 4 (1,10)";1,17585696423089;1,27517893909789
17;35;48;1,24429595134036;"AD 4 (1,10)";1,19497129780758;1,29490648360191
16;36;48;1,26491878600396;"AD 4 (1,10)";1,21507053020452;1,31605875531467
15;37;48;1,2867738777915;"AD 4 (1,10)";1,2361026986242;1,33875707601335
14;38;48;1,30989562794835;"AD 4 (1,10)";1,25801067390732;1,36313213474441
13;39;48;1,33432031058432;"AD 5 (1,53)";1,28073678445173;1,38931945658441
12;40;48;1,36008611058581;"AD 5 (1,53)";1,30422850577521;1,41745381018804
11;41;48;1,38723316307875;"AD 5 (1,53)";1,32844411491394;1,44766365488655
10;42;48;1,41580359442829;"AD 5 (1,53)";1,35335699868695;1,4800669382608
9;43;48;1,44584156476099;"AD 5 (1,53)";1,37895765261493;1,51476920735371
8;44;48;1,47739331199501;"AD 5 (1,53)";1,40525317556166;1,55186422840659
7;45;48;1,51050719736375;"AD 5 (1,53)";1,43226483129515;1,59143654387445
6;46;48;1,5452337524179;"AD 5 (1,53)";1,4600246385598;1,6335650050803
5;47;48;1,58162572749127;"AD 5 (1,53)";1,48857189423851;1,67832637588128
4;48;48;1,61973814161511;"AD 5 (1,53)";1,5179502144525;1,72579842244938
3;49;48;1,65962833386594;"AD 5 (1,53)";1,54820532757936;1,77606225513762
2;50;48;1,70135601613171;"AD 5 (1,53)";1,57938360502783;1,82920393654372
1;51;48;1,74498332728112;"AD 5 (1,53)";1,61153119367127;1,88531549182064
0;52;48;1,79057488872094;"AD 5 (1,53)";1,64469358387937;1,94449548724526
51;0;49;1,16142190116067;"AD 4 (1,10)";1,05410379156101;1,27549817851233
50;1;49;1,14715345621313;"AD 4 (1,10)";1,04847240409358;1,25159436300989
49;2;49;1,13396495167872;"AD 4 (1,10)";1,04333198396715;1,22949260619737
48;3;49;1,12183447946371;"AD 4 (1,10)";1,03866083216327;1,20915845743941
47;4;49;1,11074184879223;"AD 4 (1,10)";1,03443523346652;1,19056364805648
46;5;49;1,10066856236681;"AD 4 (1,10)";1,03062949477204;1,17368597548988
45;6;49;1,09159779438319;"AD 4 (1,10)";1,02721637058393;1,15850880537674
44;7;49;1,08351437040908;"AD 4 (1,10)";1,02416811946184;1,1450199478182
43;8;49;1,07640474913596;"AD 4 (1,10)";1,02145847106082;1,13320962823378
42;9;49;1,07025700601216;"AD 4 (1,10)";1,01906572013618;1,12306733646645
41;10;49;1,06506081876466;"AD 4 (1,10)";1,01697691107921;1,11457759060581
40;11;49;1,06080745481637;"AD 4 (1,10)";1,01519258891192;1,10771513963245
39;12;49;1,05748976060454;"AD 4 (1,10)";1,01373099418049;1,10244072747215
38;13;49;1,05510215280555;"AD 4 (1,10)";1,01263023508358;1,0986988851492
37;14;49;1,05364061146994;"AD 4 (1,10)";1,01194730535118;1,09641888254589
36;15;49;1,05310267507103;"AD 4 (1,10)";1,01175387888014;1,09551890878163
35;16;49;1,0534874374695;"AD 4 (1,10)";1,01213003742906;1,09591232492551
34;17;49;1,05479554679529;"AD 4 (1,10)";1,01315770614305;1,09751421428507
33;18;49;1,05702920624735;"AD 4 (1,10)";1,01491529807997;1,10024672910992
32;19;49;1,06019217681093;"AD 4 (1,10)";1,01747426916438;1,10404253229045
31;20;49;1,06428978189109;"AD 4 (1,10)";1,02089752176408;1,1088463958606
30;21;49;1,06932891386017;"AD 4 (1,10)";1,02523917572441;1,11461543746926
29;22;49;1,07531804251629;"AD 4 (1,10)";1,03054514083211;1,12131856084557
28;23;49;1,08226722544875;"AD 4 (1,10)";1,03685402510473;1,12893556585511
27;24;49;1,09018812030565;"AD 4 (1,10)";1,04419806414856;1,13745624289473
26;25;49;1,09909399895782;"AD 4 (1,10)";1,0526038870727;1,1468796361246
25;26;49;1,10899976355282;"AD 4 (1,10)";1,06209302378109;1,15721357069964
24;27;49;1,11992196445141;"AD 4 (1,10)";1,07268211167741;1,16847448594586
23;28;49;1,13187882003846;"AD 4 (1,10)";1,08438278953781;1,18068758670385
22;29;49;1,14489023839946;"AD 4 (1,10)";1,09720128552275;1,19388730584286
21;30;49;1,15897784085286;"AD 4 (1,10)";1,11113772663012;1,20811805061469
20;31;49;1,17416498732804;"AD 4 (1,10)";1,12618522893837;1,22343517346769
19;32;49;1,19047680357781;"AD 4 (1,10)";1,14232888128572;1,23990605464081
18;33;49;1,20794021021379;"AD 4 (1,10)";1,15954481558016;1,25761110330704
17;34;49;1,22658395355245;"AD 4 (1,10)";1,17779966035161;1,27664438061615
16;35;49;1,24643863825902;"AD 4 (1,10)";1,19705077399;1,29711344815239
15;36;49;1,26753676177573;"AD 4 (1,10)";1,21724769051961;1,31913800891385
14;37;49;1,28991275052075;"AD 4 (1,10)";1,23833509578235;1,34284702289651
13;38;49;1,31360299784336;"AD 4 (1,10)";1,26025731493243;1,36837431633389
12;39;49;1,33864590372067;"AD 5 (1,53)";1,28296376788639;1,3958532279008
11;40;49;1,3650819161807;"AD 5 (1,53)";1,30641434475418;1,425411339806
10;41;49;1,39295357443642;"AD 5 (1,53)";1,3305834786545;1,45716651632021
9;42;49;1,42230555371497;"AD 5 (1,53)";1,35546203344659;1,49122513215586
8;43;49;1,45318471176594;"AD 5 (1,53)";1,3810568398841;1,52768265714036
7;44;49;1,48564013703243;"AD 5 (1,53)";1,40738841719508;1,56662606012563
6;45;49;1,5197231984684;"AD 5 (1,53)";1,43448777330389;1,60813713886451
5;46;49;1,55548759698576;"AD 5 (1,53)";1,46239312494136;1,65229593455319
4;47;49;1,59298941851411;"AD 5 (1,53)";1,49114708666935;1,69918368195895
3;48;49;1,63228718865656;"AD 5 (1,53)";1,52079455494527;1,74888506895291
2;49;49;1,67344192892438;"AD 5 (1,53)";1,55138128220949;1,80148981040968
1;50;49;1,71651721453362;"AD 5 (1,53)";1,58295301975425;1,85709365766073
0;51;49;1,76157923374656;"AD 5 (1,53)";1,61555507704723;1,91579899577312
50;0;50;1,16766616621905;"AD 4 (1,10)";1,05943945286744;1,28273055282043
49;1;50;1,15268897620302;"AD 4 (1,10)";1,05323120233309;1,25797057867646
48;2;50;1,13883689325475;"AD 4 (1,10)";1,04754062214192;1,23507932312532
47;3;50;1,12608617351676;"AD 4 (1,10)";1,04234567420591;1,21401851999178
46;4;50;1,1144149152062;"AD 4 (1,10)";1,037622506647;1,19475617712144
45;5;50;1,10380303198231;"AD 4 (1,10)";1,0333455414933;1,17726640332909
44;6;50;1,09423222835131;"AD 4 (1,10)";1,02948795599502;1,16152884732123
43;7;50;1,08568597712007;"AD 4 (1,10)";1,02602279186213;1,14752751433646
42;8;50;1,07814949890886;"AD 4 (1,10)";1,02292495303765;1,13524869993289
41;9;50;1,07160974373277;"AD 4 (1,10)";1,0201742789761;1,12467785399388
40;10;50;1,06605537466054;"AD 4 (1,10)";1,01775962417747;1,11579544423953
39;11;50;1,06147675355838;"AD 4 (1,10)";1,0156834028971;1,10857236035899
38;12;50;1,05786592892575;"AD 4 (1,10)";1,01396550149935;1,1029659563273
37;13;50;1,05521662582887;"AD 4 (1,10)";1,01264516983027;1,09891811956098
36;14;50;1,05352423793686;"AD 4 (1,10)";1,01177986169338;1,0963563968537
35;15;50;1,05278582166433;"AD 4 (1,10)";1,01144101877906;1,09519818276364
34;16;50;1,05300009242333;"AD 4 (1,10)";1,01170793676343;1,09535683175573
33;17;50;1,05416742298648;"AD 4 (1,10)";1,01266140736115;1,09674800032908
32;18;50;1,05628984396206;"AD 4 (1,10)";1,0143785504245;1,09929480504907
31;19;50;1,05937104638078;"AD 4 (1,10)";1,01692948772493;1,10293114485535
30;20;50;1,06341638639314;"AD 4 (1,10)";1,02037578887254;1,10760325719438
29;21;50;1,06843289207481;"AD 4 (1,10)";1,02477022377554;1,11326997357451
28;22;50;1,07442927233704;"AD 4 (1,10)";1,0301572753869;1,11990222079298
27;23;50;1,08141592793751;"AD 4 (1,10)";1,03657396153308;1,12748221903213
26;24;50;1,08940496458645;"AD 4 (1,10)";1,04405065853324;1,13600268410564
25;25;50;1,09841020814173;"AD 4 (1,10)";1,05261174479587;1,14546621565273
24;26;50;1,10844722188562;"AD 4 (1,10)";1,06227597030009;1,15588496535461
23;27;50;1,11953332587515;"AD 4 (1,10)";1,07305651280261;1,16728062431007
22;28;50;1,13168761835696;"AD 4 (1,10)";1,08496071683347;1,17968473348171
21;29;50;1,1449309992366;"AD 4 (1,10)";1,0979895410358;1,19313929162848
20;30;50;1,15928619559174;"AD 4 (1,10)";1,11213677597355;1,20769759856862
19;31;50;1,17477778921748;"AD 4 (1,10)";1,12738814897079;1,22342521717422
18;32;50;1,19143224619159;"AD 4 (1,10)";1,14372051107925;1,24040085896255
17;33;50;1,20927794844647;"AD 4 (1,10)";1,16110139906185;1,25871690035565
16;34;50;1,22834522733421;"AD 4 (1,10)";1,17948935573089;1,27847914622592
15;35;50;1,24866639917025;"AD 4 (1,10)";1,19883541731144;1,29980543201137
14;36;50;1,27027580274069;"AD 4 (1,10)";1,21908605510975;1,32282277707248
13;37;50;1,29320983875767;"AD 4 (1,10)";1,24018753017992;1,34766313054726
12;38;50;1,31750701124667;"AD 4 (1,10)";1,26209112553242;1,37445824510875
11;39;50;1,34320797084935;"AD 5 (1,53)";1,28475825959484;1,40333467486084
10;40;50;1,3703555600247;"AD 5 (1,53)";1,30816434091336;1,43441003732851
9;41;50;1,39899486013132;"AD 5 (1,53)";1,33230055518537;1,4677913483955
8;42;50;1,42917324037304;"AD 5 (1,53)";1,3571734429242;1,5035755718306
7;43;50;1,46094040858977;"AD 5 (1,53)";1,38280277257668;1,54185187852298
6;44;50;1,49434846387545;"AD 5 (1,53)";1,40921853931472;1,58270478514588
5;45;50;1,52945195100448;"AD 5 (1,53)";1,43645787231947;1,62621738936985
4;46;50;1,56630791664791;"AD 5 (1,53)";1,4645623660531;1,67247418606962
3;47;50;1,60497596736071;"AD 5 (1,53)";1,49357605366891;1,72156324631321
2;48;50;1,64551832932095;"AD 5 (1,53)";1,52354402540144;1,77357775622987
1;49;50;1,68799990980209;"AD 5 (1,53)";1,55451158416501;1,82861702346762
0;50;50;1,73248836035906;"AD 5 (1,53)";1,58652379876873;1,88678709077076
49;0;51;1,17288131801199;"AD 4 (1,10)";1,06389018799571;1,28877736085079
48;1;51;1,15723202198877;"AD 4 (1,10)";1,05712634096523;1,2632153869061
47;2;51;1,14275254027357;"AD 4 (1,10)";1,05090708484518;1,2395873891097
46;3;51;1,12941728174914;"AD 4 (1,10)";1,0452100916493;1,21785122764545
45;4;51;1,11720262605185;"AD 4 (1,10)";1,04001144273494;1,19797111652791
44;5;51;1,10608689400878;"AD 4 (1,10)";1,03528576922564;1,17991738966112
43;6;51;1,09605032030732;"AD 4 (1,10)";1,03100679108234;1,16366587436815
42;7;51;1,08707502841031;"AD 4 (1,10)";1,02714847770892;1,14919664955654
41;8;51;1,07914500772848;"AD 4 (1,10)";1,02368706899772;1,13649194966283
40;9;51;1,07224609306122;"AD 4 (1,10)";1,02060411175682;1,1255330594798
39;10;51;1,06636594631558;"AD 4 (1,10)";1,01789040864936;1,11629630277931
38;11;51;1,0614940405124;"AD 4 (1,10)";1,01555032485543;1,10874867955917
37;12;51;1,05762164608758;"AD 4 (1,10)";1,01360538828356;1,1028442161236
36;13;51;1,05474181949507;"AD 4 (1,10)";1,0120958834361;1,09852232792524
35;14;51;1,0528493941175;"AD 4 (1,10)";1,01107951770178;1,09570911642442
34;15;51;1,05194097348874;"AD 4 (1,10)";1,01062721644843;1,09432154361772
33;16;51;1,05201492683205;"AD 4 (1,10)";1,01081715889108;1,09427337228156
32;17;51;1,05307138691587;"AD 4 (1,10)";1,011728656036;1,09548127064737
31;18;51;1,05511225022843;"AD 4 (1,10)";1,01343718947996;1,09786976274194
30;19;51;1,05814117947107;"AD 4 (1,10)";1,01601121009429;1,10137442537181
29;20;51;1,06216360836904;"AD 4 (1,10)";1,0195106207182;1,10594340763178
28;21;51;1,06718674879729;"AD 4 (1,10)";1,02398649606721;1,11153771973174
27;22;51;1,0732196002177;"AD 4 (1,10)";1,02948151661006;1,11813081438424
26;23;51;1,08027296142312;"AD 4 (1,10)";1,03603068213525;1,1257078950231
25;24;51;1,08835944458221;"AD 4 (1,10)";1,04366200721995;1,13426524862783
24;25;51;1,09749349157824;"AD 4 (1,10)";1,05239702179309;1,14380977994476
23;26;51;1,1076913926338;"AD 4 (1,10)";1,06225098742427;1,15435883645282
22;27;51;1,11897130721227;"AD 4 (1,10)";1,07323279927113;1,1659403541157
21;28;51;1,13135328718608;"AD 4 (1,10)";1,08534458845679;1,17859330912052
20;29;51;1,14485930226051;"AD 4 (1,10)";1,09858108473874;1,19236841570846
19;30;51;1,15951326764111;"AD 4 (1,10)";1,11292885722049;1,20732895231027
18;31;51;1,17534107393171;"AD 4 (1,10)";1,1283656286379;1,22355152041467
17;32;51;1,19237061924931;"AD 4 (1,10)";1,14485995173978;1,24112644760726
16;33;51;1,21063184354106;"AD 4 (1,10)";1,16237161828186;1,26015746421495
15;34;51;1,23015676508816;"AD 4 (1,10)";1,18085318680209;1,28076026733856
14;35;51;1,25097951918023;"AD 4 (1,10)";1,20025288924212;1,30305971215761
13;36;51;1,27313639894365;"AD 4 (1,10)";1,22051885724632;1,32718568962134
12;37;51;1,29666589830625;"AD 4 (1,10)";1,24160414359535;1,35326821501297
11;38;51;1,32160875708028;"AD 5 (1,53)";1,26347159301225;1,38143267309027
10;39;51;1,34800800814533;"AD 5 (1,53)";1,28609749894003;1,41179628314353
9;40;51;1,37590902671193;"AD 5 (1,53)";1,30947330338975;1,44446652680968
8;41;51;1,40535958164649;"AD 5 (1,53)";1,3336052187735;1,47954165966485
7;42;51;1,43640988883772;"AD 5 (1,53)";1,35851224581215;1,51711283244065
6;43;51;1,46911266658436;"AD 5 (1,53)";1,38422335983605;1,55726704948058
5;44;51;1,50352319298368;"AD 5 (1,53)";1,41077459490432;1,60009023494405
4;45;51;1,53969936530019;"AD 5 (1,53)";1,43820651042835;1,6456699220054
3;46;51;1,57770176129351;"AD 5 (1,53)";1,46656225082893;1,6940973544508
2;47;51;1,61759370248445;"AD 5 (1,53)";1,49588620797759;1,74546899085432
1;48;51;1,65944131933806;"AD 5 (1,53)";1,52622319088512;1,7998875068022
0;49;51;1,70331361834254;"AD 5 (1,53)";1,55761797479588;1,85746242293861
48;0;52;1,17705839011034;"AD 4 (1,10)";1,06744540091472;1,2936314803602
47;1;52;1,16077498365493;"AD 4 (1,10)";1,06014800653861;1,26732364494615
46;2;52;1,14570551118485;"AD 4 (1,10)";1,05342226124565;1,24301345132038
45;3;52;1,13182252965789;"AD 4 (1,10)";1,04724559967897;1,2206548403982
44;4;52;1,1191006992136;"AD 4 (1,10)";1,04159410979013;1,20020817391402
43;5;52;1,10751675054774;"AD 4 (1,10)";1,0364427290673;1,18163993619227
42;6;52;1,09704945472687;"AD 4 (1,10)";1,03176584279003;1,16492204056987
41;7;52;1,08767959545751;"AD 4 (1,10)";1,02753849376769;1,15003053107008
40;8;52;1,07938994382344;"AD 4 (1,10)";1,02373841815594;1,13694346478782
39;9;52;1,07216523550365;"AD 4 (1,10)";1,02034902795456;1,1256378544343
38;10;52;1,06599215048211;"AD 4 (1,10)";1,01736320345973;1,11608580781547
37;11;52;1,06085929525983;"AD 4 (1,10)";1,01478733102298;1,10825042893655
36;12;52;1,05675718757793;"AD 4 (1,10)";1,01264456359752;1,10208250329201
35;13;52;1,0536782436597;"AD 4 (1,10)";1,01097610257484;1,09751916887464
34;14;52;1,05161676797822;"AD 4 (1,10)";1,00983969394464;1,09448537990294
33;15;52;1,05056894555464;"AD 4 (1,10)";1,00930545498818;1,09289804708463
32;16;52;1,05053283679132;"AD 4 (1,10)";1,00945010815812;1,09267177778662
31;17;52;1,05150837484232;"AD 4 (1,10)";1,01035112088822;1,09372471738696
30;18;52;1,0534973655228;"AD 4 (1,10)";1,01208196765635;1,09598327549978
29;19;52;1,05650348975717;"AD 4 (1,10)";1,01470905809819;1,09938519328498
28;20;52;1,06053230856494;"AD 4 (1,10)";1,01829024997885;1,10388103304037
27;21;52;1,06559127058145;"AD 4 (1,10)";1,02287452186975;1,10943451522867
26;22;52;1,07168972210979;"AD 4 (1,10)";1,0285023084966;1,11602219996874
25;23;52;1,0788389196986;"AD 4 (1,10)";1,03520608442524;1,12363292731415
24;24;52;1,08705204523929;"AD 4 (1,10)";1,04301091094156;1,1322673014488
23;25;52;1,09634422357505;"AD 4 (1,10)";1,05193477848911;1,1419373864164
22;26;52;1,10673254261269;"AD 4 (1,10)";1,06198866650338;1,15266669152118
21;27;52;1,11823607592712;"AD 4 (1,10)";1,0731763099063;1,16449045710788
20;28;52;1,13087590784735;"AD 4 (1,10)";1,08549372083587;1,1774561921136
19;29;52;1,14467516101146;"AD 4 (1,10)";1,09892857930087;1,19162434966445
18;30;52;1,15965902637731;"AD 4 (1,10)";1,11345968579232;1,20706894764471
17;31;52;1,17585479567423;"AD 4 (1,10)";1,12905675860072;1,22387785144451
16;32;52;1,19329189628059;"AD 4 (1,10)";1,14568093354815;1,24215236112871
15;33;52;1,21200192851063;"AD 4 (1,10)";1,16328633152601;1,26200573758436
14;34;52;1,23201870529339;"AD 4 (1,10)";1,18182293027326;1,28356043115684
13;35;52;1,25337829422578;"AD 4 (1,10)";1,20124066790602;1,30694408520579
12;36;52;1,27611906198084;"AD 4 (1,10)";1,22149426764043;1,33228482507839
11;37;52;1,30028172105186;"AD 4 (1,10)";1,24254788725712;1,35970672888809
10;38;52;1,32590937881203;"AD 5 (1,53)";1,26437860044401;1,38932647289695
9;39;52;1,35304758886904;"AD 5 (1,53)";1,28697802542185;1,42125183602929
8;40;52;1,3817444046932;"AD 5 (1,53)";1,31035199588609;1,45558216841412
7;41;52;1,41205043549753;"AD 5 (1,53)";1,33451871864034;1,49241037950997
6;42;52;1,44401890434754;"AD 5 (1,53)";1,3595061371086;1,53182572655299
5;43;52;1,47770570847811;"AD 5 (1,53)";1,38534918178983;1,5739167221915
4;44;52;1,5131694817949;"AD 5 (1,53)";1,4120873645331;1,61877370435456
3;45;52;1,55047165953683;"AD 5 (1,53)";1,43976292027439;1,66649086463888
2;46;52;1,58967654507675;"AD 5 (1,53)";1,46841951224782;1,71716771912595
1;47;52;1,63085137883646;"AD 5 (1,53)";1,49810141629849;1,77091010592695
0;48;52;1,6740664092928;"AD 5 (1,53)";1,52885306726665;1,82783082640985
47;0;53;1,18019020575333;"AD 4 (1,10)";1,07009551140613;1,29728845590098
46;1;53;1,16331193002942;"AD 4 (1,10)";1,06228732715603;1,27029271719368
45;2;53;1,14769099583309;"AD 4 (1,10)";1,05507790851436;1,24535651224678
44;3;53;1,13329811040603;"AD 4 (1,10)";1,04844450879096;1,22242982944678
43;4;53;1,12010622016531;"AD 4 (1,10)";1,04236329942309;1,20146913165824
42;5;53;1,10809047488893;"AD 4 (1,10)";1,03680962471969;1,18243699069517
41;6;53;1,09722819456171;"AD 4 (1,10)";1,03175866005413;1,16530132561539
40;7;53;1,08749883889786;"AD 4 (1,10)";1,02718666748262;1,1500340509245
39;8;53;1,07888397955549;"AD 4 (1,10)";1,02307303659469;1,13660894694341
38;9;53;1,07136727505714;"AD 4 (1,10)";1,01940319496352;1,12499866802868
37;10;53;1,06493444842925;"AD 4 (1,10)";1,01617221806415;1,11517105883084
36;11;53;1,05957326757203;"AD 4 (1,10)";1,01338856861184;1,10708534868743
35;12;53;1,05527352837;"AD 4 (1,10)";1,01107699261749;1,10068919689889
34;13;53;1,05202704055209;"AD 4 (1,10)";1,0092794774477;1,09591768364014
33;14;53;1,04982761630877;"AD 4 (1,10)";1,0080535829155;1,09269493551753
32;15;53;1,04867106167222;"AD 4 (1,10)";1,00746831826848;1,09093821293557
31;16;53;1,04855517066415;"AD 4 (1,10)";1,0075985984988;1,09056342587453
30;17;53;1,04947972221451;"AD 4 (1,10)";1,00851966778561;1,09149069028976
29;18;53;1,0514464798525;"AD 4 (1,10)";1,01030259816826;1,0936488170493
28;19;53;1,05445919417029;"AD 4 (1,10)";1,01301134976946;1,09697824710135
27;20;53;1,05852360805802;"AD 4 (1,10)";1,01670130676089;1,10143251868376
26;21;53;1,06364746470724;"AD 4 (1,10)";1,02141888807293;1,10697866757326
25;22;53;1,0698405183786;"AD 4 (1,10)";1,02720176538398;1,11359702783318
24;23;53;1,07711454792806;"AD 4 (1,10)";1,03407929788726;1,12128082355018
23;24;53;1,08548337308433;"AD 4 (1,10)";1,04207291619013;1,13003581918858
22;25;53;1,09496287346925;"AD 4 (1,10)";1,05119630375266;1,13988018013326
21;26;53;1,1055710103508;"AD 4 (1,10)";1,06145531911829;1,15084460014147
20;27;53;1,11732785111789;"AD 4 (1,10)";1,07284768206371;1,16297267254425
19;28;53;1,13025559646396;"AD 4 (1,10)";1,08536252434226;1,17632140448616
18;29;53;1,14437861026596;"AD 4 (1,10)";1,09897999024127;1,19096168894135
17;30;53;1,15972345214337;"AD 4 (1,10)";1,11367116116455;1,2069784602486
16;31;53;1,17631891268138;"AD 4 (1,10)";1,12939864848821;1,22447018886681
15;32;53;1,19419605130076;"AD 4 (1,10)";1,14611820082441;1,24354736916196
14;33;53;1,21338823675637;"AD 4 (1,10)";1,16378154210397;1,26432978375633
13;34;53;1,2339311902449;"AD 4 (1,10)";1,18234035924492;1,28694262561131
12;35;53;1,25586303110173;"AD 4 (1,10)";1,20175094584568;1,31151197134011
11;36;53;1,27922432506606;"AD 4 (1,10)";1,22197865343917;1,33816045414585
10;37;53;1,30405813509231;"AD 4 (1,10)";1,24300122186107;1,36700406476161
9;38;53;1,33041007468551;"AD 5 (1,53)";1,26481035470746;1,39815071434342
8;39;53;1,35832836373748;"AD 5 (1,53)";1,28741144636377;1,43170065275951
7;40;53;1,38786388684004;"AD 5 (1,53)";1,31082187593385;1,46774832686935
6;41;53;1,41907025405119;"AD 5 (1,53)";1,33506853857476;1,50638500820839
5;42;53;1,45200386408935;"AD 5 (1,53)";1,36018525188991;1,54770155234519
4;43;53;1,48672396993082;"AD 5 (1,53)";1,38621046964085;1,59179085756981
3;44;53;1,52329274678485;"AD 5 (1,53)";1,41318550057026;1,63874982503812
2;45;53;1,56177536242089;"AD 5 (1,53)";1,44115325423982;1,68868079838606
1;46;53;1,60224004982188;"AD 5 (1,53)";1,47015743977068;1,74169255684225
0;47;53;1,64475818213769;"AD 5 (1,53)";1,50024211039161;1,79790096885084
46;0;54;1,1822713869185;"AD 4 (1,10)";1,07183195720451;1,29974651425283
45;1;54;1,16483861598108;"AD 4 (1,10)";1,06353637419308;1,27212248739034
44;2;54;1,14870576121229;"AD 4 (1,10)";1,05586665382376;1,24661793845029
43;3;54;1,13384168924514;"AD 4 (1,10)";1,04879992788878;1,22317888213182
42;4;54;1,12021764525376;"AD 4 (1,10)";1,04231253190988;1,20175784750681
41;5;54;1,10780721383025;"AD 4 (1,10)";1,03638032060287;1,18231344270575
40;6;54;1,09658628275516;"AD 4 (1,10)";1,03097938588889;1,16480952495806
39;7;54;1,0865330096803;"AD 4 (1,10)";1,0260873538762;1,14921379963413
38;8;54;1,0776277917407;"AD 4 (1,10)";1,02168541954414;1,13549568962384
37;9;54;1,06985323811169;"AD 4 (1,10)";1,01776116589272;1,12362342835179
36;10;54;1,06319414552563;"AD 4 (1,10)";1,01431196528564;1,11356057875989
35;11;54;1,05763747676106;"AD 4 (1,10)";1,01134839265621;1,10526254864265
34;12;54;1,0531723421161;"AD 4 (1,10)";1,00889673560387;1,0986740173567
33;13;54;1,04978998387586;"AD 4 (1,10)";1,00699962029683;1,09372825503422
32;14;54;1,04748376378247;"AD 4 (1,10)";1,00571418382263;1,09034890369755
31;15;54;1,04624915351447;"AD 4 (1,10)";1,00510801820269;1,08845399509311
30;16;54;1,04608372818092;"AD 4 (1,10)";1,00525386911333;1,08796122223073
29;17;54;1,04698716283361;"AD 4 (1,10)";1,00622435975287;1,08879319421124
28;18;54;1,04896123199955;"AD 4 (1,10)";1,00808773563944;1,09088167857482
27;19;54;1,05200981223375;"AD 4 (1,10)";1,01090505757321;1,094170403947
26;20;54;1,05613888769105;"AD 4 (1,10)";1,01472875292823;1,09861651282225
25;21;54;1,0613565587139;"AD 4 (1,10)";1,01960215081126;1,10419103894632
24;22;54;1,06767305343126;"AD 4 (1,10)";1,02555956701413;1,11087884336369
23;23;54;1,07510074236243;"AD 4 (1,10)";1,03262657735368;1,11867837052283
22;24;54;1,08365415601777;"AD 4 (1,10)";1,04082023654202;1,12760146727712
21;25;54;1,0933500054867;"AD 4 (1,10)";1,05014911733815;1,13767339000547
20;26;54;1,10420720600216;"AD 4 (1,10)";1,0606131487446;1,14893302105809
19;27;54;1,11624690346864;"AD 4 (1,10)";1,07220332744111;1,161433220299
18;28;54;1,12949250394006;"AD 4 (1,10)";1,08490147120141;1,17524114295737
17;29;54;1,14396970603191;"AD 4 (1,10)";1,09868027503237;1,19043826300161
16;30;54;1,15970653625102;"AD 4 (1,10)";1,11350399894296;1,20711977307663
15;31;54;1,17673338722489;"AD 4 (1,10)";1,12933011515066;1,22539303314014
14;32;54;1,19508305881135;"AD 4 (1,10)";1,14611211447034;1,24537486799183
13;33;54;1,21479080206821;"AD 4 (1,10)";1,16380338633231;1,26718779918344
12;34;54;1,23589436606142;"AD 4 (1,10)";1,18236169870103;1,29095568496927
11;35;54;1,25843404748935;"AD 4 (1,10)";1,2017534759467;1,31679957017208
10;36;54;1,28245274309964;"AD 4 (1,10)";1,22195700448767;1,34483461607057
9;37;54;1,3079960048747;"AD 4 (1,10)";1,24296397503916;1,37516870139408
8;38;54;1,33511209796041;"AD 5 (1,53)";1,26477927461739;1,40790278119389
7;39;54;1,36385206131271;"AD 5 (1,53)";1,28741941494831;1,44313261685805
6;40;54;1,39426977103542;"AD 5 (1,53)";1,31091022323808;1,48095125122683
5;41;54;1,42642200638248;"AD 5 (1,53)";1,33528439438332;1,52145162964312
4;42;54;1,46036851839725;"AD 5 (1,53)";1,36057931558315;1,5647289558867
3;43;54;1,49617210116089;"AD 5 (1,53)";1,38683535659975;1,61088258965574
2;44;54;1,53389866562179;"AD 5 (1,53)";1,41409465334153;1,66001745783017
1;45;54;1,57361731597745;"AD 5 (1,53)";1,44240032018018;1,71224504401423
0;46;54;1,61540042858031;"AD 5 (1,53)";1,47179599303748;1,76768405423023
45;0;55;1,18329836110464;"AD 4 (1,10)";1,07264719498953;1,30100657611071
44;1;55;1,16535248763385;"AD 4 (1,10)";1,063888163539;1,27281536684934
43;2;55;1,14874815532832;"AD 4 (1,10)";1,05578199667469;1,24680146495931
42;3;55;1,13345240622474;"AD 4 (1,10)";1,048305768668;1,22290690195347
41;4;55;1,11943480343628;"AD 4 (1,10)";1,04143606371958;1,20108024950745
40;5;55;1,10666738860797;"AD 4 (1,10)";1,03514935367491;1,18127611256938
39;6;55;1,09512464251314;"AD 4 (1,10)";1,02942277462228;1,16345423215607
38;7;55;1,08478344881113;"AD 4 (1,10)";1,02423545917507;1,14757804111151
37;8;55;1,07562306098583;"AD 4 (1,10)";1,01957055207642;1,13361254526379
